n_influencers,valid_1,valid_2,n,p,num_edges,mean_degrees,std_num_followers,std_num_followings
144,1,1,200,0.002,68,0.34,0.5782732917920383,0.5868560300448484
138,1,1,200,0.002,72,0.36,0.5388877434122992,0.5919459434779497
139,1,1,200,0.002,70,0.35,0.5722761571129799,0.5634713834792322
129,1,1,200,0.002,84,0.42,0.6881860213634101,0.6112282715974451
131,1,1,200,0.002,77,0.385,0.645581133553328,0.5538727290632749
124,1,1,200,0.002,93,0.465,0.6154469920309953,0.6846714540566153
138,1,1,200,0.002,79,0.395,0.615609454118437,0.6549618309489492
128,1,1,200,0.002,91,0.455,0.6693093455196931,0.6913573605596457
154,1,1,200,0.002,58,0.29,0.5881326381013045,0.579568805233684
136,1,1,200,0.002,80,0.4,0.6403124237432849,0.6557438524302001
139,1,1,200,0.002,70,0.35,0.5545268253204708,0.5634713834792322
140,1,1,200,0.002,78,0.39,0.6147357155721472,0.6984983894040129
129,1,1,200,0.002,85,0.425,0.6036348233824818,0.6279928343540235
135,1,1,200,0.002,79,0.395,0.6236786031282459,0.6395115323432409
128,1,1,200,0.002,86,0.43,0.5701754116059373,0.6364746656387825
140,1,1,200,0.002,80,0.4,0.6164414002968976,0.6782329983125269
140,1,1,200,0.002,78,0.39,0.6065476073648299,0.6766830868286867
134,1,1,200,0.002,78,0.39,0.6307931515164064,0.6065476073648299
135,1,1,200,0.002,77,0.385,0.61382000619074,0.61382000619074
121,1,1,200,0.002,102,0.51,0.6854925236645546,0.714072825417688
136,1,1,200,0.002,88,0.44,0.6902173570694959,0.7391887445030532
131,1,1,200,0.002,85,0.425,0.6359048670988452,0.6437196594791866
142,1,1,200,0.002,77,0.385,0.6377891501115396,0.7048226727340715
142,1,1,200,0.002,64,0.32,0.5546169849544819,0.5268775948927796
133,1,1,200,0.002,75,0.375,0.6279928343540235,0.5606915373001451
145,1,1,200,0.002,69,0.345,0.6449612391454234,0.6212688628927093
144,1,1,200,0.002,72,0.36,0.5919459434779497,0.6483826030978932
127,1,1,200,0.002,89,0.445,0.6685618894313375,0.6457360141729745
126,1,1,200,0.002,94,0.47,0.7410128204019145,0.6921704992268884
131,1,1,200,0.002,86,0.43,0.6671581521648371,0.6596211033616193
137,1,1,200,0.002,76,0.38,0.6128621378417826,0.6128621378417826
143,1,1,200,0.002,72,0.36,0.656048778674269,0.632771680782255
59,1,1,200,0.005,212,1.06,1.0278132126023678,0.8979977728257459
72,1,1,200,0.005,193,0.965,0.96113214492077,0.9453967421141243
84,1,1,200,0.005,183,0.915,0.9888250603620441,0.9938687036022414
72,1,1,200,0.005,205,1.025,1.0697546447667334,0.9769211841289961
79,1,1,200,0.005,185,0.925,0.9692135987490065,0.9430668056930008
86,1,1,200,0.005,167,0.835,0.8353292763934471,0.909821411047245
76,1,1,200,0.005,188,0.94,0.9830564581955606,0.9254188241007419
73,1,1,200,0.005,190,0.95,0.9473647660748208,0.9473647660748208
65,1,1,200,0.005,230,1.15,1.0476163419878481,1.1302654555457314
65,1,1,200,0.005,198,0.99,0.9486305919587456,0.9898989847454133
83,1,1,200,0.005,179,0.895,0.9664238200706768,0.98182228534496
80,1,1,200,0.005,192,0.96,1.0480458005259121,0.9891410415102591
63,1,1,200,0.005,218,1.09,1.0256217626396196,0.9858498871532116
73,1,1,200,0.005,196,0.98,0.9846826900072936,0.9693296652842107
77,1,1,200,0.005,209,1.045,1.0310067895023776,1.0310067895023776
72,1,1,200,0.005,214,1.07,1.11584049039278,1.1113505297609751
84,1,1,200,0.005,180,0.9,0.9486832980505138,0.9591663046625439
75,1,1,200,0.005,200,1.0,0.9433981132056604,1.004987562112089
77,1,1,200,0.005,198,0.99,1.0246462804304712,1.0099009852455834
91,1,1,200,0.005,165,0.825,0.9188987974744552,0.9350802104632522
68,1,1,200,0.005,190,0.95,0.998749217771909,0.8986100377805715
73,1,1,200,0.005,179,0.895,0.9241076777086098,0.8910527481580426
75,1,1,200,0.005,220,1.1,1.0862780491200217,1.0908712114635715
76,1,1,200,0.005,195,0.975,1.0121141239998581,1.0021851126413723
70,1,1,200,0.005,219,1.095,1.0844238101406665,1.1162325026624158
81,1,1,200,0.005,177,0.885,0.9548691009766732,0.9065180638023712
82,1,1,200,0.005,183,0.915,0.8819155288348198,0.9837555590694266
83,1,1,200,0.005,191,0.955,0.9710689985783708,1.0212614748437345
71,1,1,200,0.005,205,1.025,0.9921567416492215,0.9971835337589565
76,1,1,200,0.005,194,0.97,0.9894948206029176,1.0045396955820114
74,1,1,200,0.005,195,0.975,0.9820259670701178,0.9350802104632522
80,1,1,200,0.005,188,0.94,1.0081666528902848,0.9881295461628501
71,1,1,200,0.005,199,0.995,1.0271197593270223,0.9617562061146265
67,1,1,200,0.005,196,0.98,0.994786409235671,0.910823802938856
72,1,1,200,0.005,204,1.02,0.999799979995999,1.0244998779892558
79,1,1,200,0.005,194,0.97,0.8939239341241513,1.0435995400535591
71,1,1,200,0.005,214,1.07,1.0173986436004325,1.0512373661547614
71,1,1,200,0.005,211,1.055,1.000987012902765,1.0401802728373577
72,1,1,200,0.005,201,1.005,1.0464105312925707,1.007459676612419
71,1,1,200,0.005,189,0.945,1.0158617031860193,0.8899297725101684
68,1,1,200,0.005,210,1.05,0.9367496997597597,0.9733961166965892
73,1,1,200,0.005,206,1.03,1.043599540053559,1.0483797022071726
80,1,1,200,0.005,192,0.96,0.9318798205777395,0.9991996797437438
77,1,1,200,0.005,189,0.945,1.0305217125320554,0.928426087526627
87,1,1,200,0.005,188,0.94,1.032666451474047,1.0229369482035537
62,1,1,200,0.005,222,1.11,1.1170944454252738,1.003942229413625
69,1,1,200,0.005,193,0.965,1.0647887114352783,0.91857226171924
71,1,1,200,0.005,195,0.975,0.9134412953222555,0.9404121436902013
64,1,1,200,0.005,218,1.09,1.1099099062536562,1.0449401896759452
74,1,1,200,0.005,195,0.975,0.9666307464590602,0.9871043511199816
75,1,1,200,0.005,195,0.975,0.9350802104632522,0.9971835337589565
71,1,1,200,0.005,219,1.095,1.075162778373582,1.0324606530032998
74,1,1,200,0.005,198,0.99,0.9591141746424144,0.9486305919587456
73,1,1,200,0.005,211,1.055,1.035362255444924,1.0305217125320554
63,1,1,200,0.005,212,1.06,1.0518555033843764,0.9830564581955606
64,1,1,200,0.005,222,1.11,1.0667239567948215,0.9838190890605854
77,1,1,200,0.005,180,0.9,0.8888194417315589,0.9055385138137417
77,1,1,200,0.005,208,1.04,0.9583318840568752,1.0480458005259121
69,1,1,200,0.005,203,1.015,0.9191164235285975,0.940624792358781
79,1,1,200,0.005,194,0.97,0.9105492847726586,0.9945350672550466
61,1,1,200,0.005,210,1.05,1.0476163419878481,0.8986100377805715
67,1,1,200,0.005,211,1.055,1.049749970231007,1.0059696814516828
84,1,1,200,0.005,189,0.945,1.0686323034608303,1.0059696814516828
68,1,1,200,0.005,212,1.06,1.018037327409953,0.993176721434811
86,1,1,200,0.005,171,0.855,0.9022056306629881,0.9612361832557075
61,1,1,200,0.005,221,1.105,1.0554501409351367,1.006963256529254
74,1,1,200,0.005,200,1.0,1.0099504938362078,1.004987562112089
76,1,1,200,0.005,192,0.96,0.9046546302318913,0.9738583059151881
77,1,1,200,0.005,211,1.055,1.114439320914333,1.1233766064859994
76,1,1,200,0.005,200,1.0,1.0099504938362078,1.044030650891055
80,1,1,200,0.005,199,0.995,0.9772282230881382,1.079340076157649
68,1,1,200,0.005,216,1.08,1.0457533169921096,1.031309846748299
60,1,1,200,0.005,222,1.11,0.9684523736353792,0.9838190890605854
63,1,1,200,0.005,212,1.06,1.0518555033843764,0.9254188241007419
80,1,1,200,0.005,181,0.905,0.9088316675820666,0.9465595596685926
77,1,1,200,0.005,198,0.99,1.0246462804304712,1.0049378090210357
75,1,1,200,0.005,195,0.975,0.9717895862788405,0.9971835337589565
69,1,1,200,0.005,198,0.99,0.9999499987499374,0.9746281342132495
73,1,1,200,0.005,199,0.995,0.9924590671659965,1.002484413843926
72,1,1,200,0.005,195,0.975,1.050892477849185,0.9820259670701178
77,1,1,200,0.005,202,1.01,0.9746281342132496,1.0629675441893793
72,1,1,200,0.005,205,1.025,0.9666307464590602,1.0021851126413723
65,1,1,200,0.005,200,1.0,1.0099504938362078,0.9643650760992956
85,1,1,200,0.005,181,0.905,0.9465595596685926,0.9518271901978846
72,1,1,200,0.005,188,0.94,0.8581375181169975,0.9254188241007419
69,1,1,200,0.005,196,0.98,0.9693296652842107,0.9846826900072936
71,1,1,200,0.005,199,0.995,0.9720982460636373,0.966941053012023
72,1,1,200,0.005,199,0.995,1.002484413843926,0.9974843357166066
70,1,1,200,0.005,220,1.1,0.9695359714832659,1.1532562594670797
77,1,1,200,0.005,199,0.995,0.924648581894765,1.0124104898705861
87,1,1,200,0.005,171,0.855,0.8740566343206829,0.9401994469260232
72,1,1,200,0.005,190,0.95,0.8874119674649424,0.9260129588726067
72,1,1,200,0.005,209,1.045,1.1013514425468376,0.9964813094082597
71,1,1,200,0.005,220,1.1,1.0816653826391966,1.1
71,1,1,200,0.005,204,1.02,1.0768472500777444,1.0146920715172658
72,1,1,200,0.005,205,1.025,1.1199888392301058,1.0170422803403996
83,1,1,200,0.005,191,0.955,0.9554972527433032,1.0597051476708037
75,1,1,200,0.005,195,0.975,0.9562295749452638,0.9404121436902014
79,1,1,200,0.005,205,1.025,1.0071618539241844,1.0790620927453618
66,1,1,200,0.005,206,1.03,1.0242558274181308,0.9322553298319082
29,1,1,200,0.01,385,1.925,1.5682394587562194,1.3854151002497412
24,1,1,200,0.01,401,2.005,1.5475706768997661,1.3874346831472826
26,1,1,200,0.01,362,1.81,1.3542156401400776,1.2222520198387892
38,1,1,200,0.01,373,1.865,1.3952687913086854,1.4024175555090574
31,1,1,200,0.01,343,1.715,1.3467646416505001,1.218103033408915
24,1,1,200,0.01,389,1.945,1.4463661362186269,1.382741841415092
29,1,1,200,0.01,415,2.075,1.3672508913875316,1.486396649619475
23,1,1,200,0.01,397,1.985,1.3765082636875086,1.3208993148609018
32,1,1,200,0.01,415,2.075,1.3376752221671746,1.4315638302220408
26,1,1,200,0.01,364,1.82,1.3666016244685208,1.26
24,1,1,200,0.01,406,2.03,1.4522740788157036,1.284172885557081
24,1,1,200,0.01,411,2.055,1.4289769067413232,1.323621924871298
15,1,1,200,0.01,420,2.1,1.307669683062202,1.3564659966250536
26,1,1,200,0.01,400,2.0,1.3856406460551018,1.5033296378372907
34,1,1,200,0.01,403,2.015,1.474711836258189,1.4576607973050522
30,1,1,200,0.01,374,1.87,1.3975335416368366,1.3722609081366415
25,1,1,200,0.01,391,1.955,1.364908421836425,1.3315310736141308
24,1,1,200,0.01,413,2.065,1.3530613437682713,1.4074000852636042
24,1,1,200,0.01,405,2.025,1.290106584744067,1.3055171389146907
29,1,1,200,0.01,425,2.125,1.513068075137401,1.4762706391444624
30,1,1,200,0.01,402,2.01,1.3228378585450298,1.519835517416276
27,1,1,200,0.01,383,1.915,1.4063338863868708,1.337077035925754
30,1,1,200,0.01,378,1.89,1.413470905254155,1.3992497989994497
35,1,1,200,0.01,424,2.12,1.5923567439490436,1.5184202316881845
18,1,1,200,0.01,414,2.07,1.524827859136893,1.3693429081132307
28,1,1,200,0.01,386,1.93,1.2629726837901127,1.4089357685856372
28,1,1,200,0.01,400,2.0,1.2806248474865698,1.3527749258468684
33,1,1,200,0.01,373,1.865,1.2793650769033833,1.508898604943354
31,1,1,200,0.01,427,2.135,1.4059783070872751,1.468596268550346
22,1,1,200,0.01,396,1.98,1.428145650835376,1.2921300244170475
33,1,1,200,0.01,400,2.0,1.4832396974191326,1.5264337522473748
32,1,1,200,0.01,422,2.11,1.3920847675339314,1.614899377670324
27,1,1,200,0.01,402,2.01,1.389208407691229,1.4035312607847394
25,1,1,200,0.01,409,2.045,1.4187935015357238,1.4046262848174242
21,1,1,200,0.01,418,2.09,1.466935581407718,1.3534770038681854
34,1,1,200,0.01,394,1.97,1.2919365309487925,1.4488271118390903
35,1,1,200,0.01,376,1.88,1.2512393855693642,1.4019985734657507
28,1,1,200,0.01,377,1.885,1.4289069248904913,1.3159692245641614
32,1,1,200,0.01,399,1.995,1.2825657877863421,1.5795489862615846
22,1,1,200,0.01,422,2.11,1.5387982323878593,1.4099290762304322
35,1,1,200,0.01,392,1.96,1.3558761005342634,1.5615377036754508
27,1,1,200,0.01,417,2.085,1.5224240539350395,1.5191362677521723
34,1,1,200,0.01,388,1.94,1.290891165048394,1.4786480311419619
21,1,1,200,0.01,406,2.03,1.41742724681022,1.2645552577882866
31,1,1,200,0.01,365,1.825,1.3320566804757221,1.2901065847440667
26,1,1,200,0.01,411,2.055,1.4359578684627206,1.3645420477215058
37,1,1,200,0.01,384,1.92,1.4911740341086952,1.5210522673465234
20,1,1,200,0.01,426,2.13,1.4328642643321106,1.3427955912945202
28,1,1,200,0.01,387,1.935,1.4074000852636042,1.4390187629075584
18,1,1,200,0.01,443,2.215,1.5358303942818687,1.4243507292798359
31,1,1,200,0.01,356,1.78,1.3789851340750559,1.292903708711519
39,1,1,200,0.01,380,1.9,1.2922847983320085,1.4387494569938157
27,1,1,200,0.01,350,1.75,1.299038105676658,1.2072696467649635
32,1,1,200,0.01,381,1.905,1.294594531117755,1.468323874354701
25,1,1,200,0.01,417,2.085,1.4757286335908781,1.5125392556889226
31,1,1,200,0.01,380,1.9,1.4177446878757824,1.374772708486752
8,1,1,200,0.01,437,2.185,1.3786859685947341,1.2209729726738425
31,1,1,200,0.01,393,1.965,1.534201746837749,1.3578567671150004
30,1,1,200,0.01,422,2.11,1.621079886988917,1.5581720059094888
23,1,1,200,0.01,409,2.045,1.5339410027768343,1.390314712574099
30,1,1,200,0.01,379,1.895,1.429676536843212,1.3393935194706597
18,1,1,200,0.01,436,2.18,1.444852933692561,1.3407460609675494
22,1,1,200,0.01,401,2.005,1.4542953620224468,1.3802083176100628
33,1,1,200,0.01,387,1.935,1.4390187629075584,1.4494050503568696
30,1,1,200,0.01,392,1.96,1.3558761005342634,1.46574213284602
31,1,1,200,0.01,406,2.03,1.469387627551015,1.4795607456268904
31,1,1,200,0.01,371,1.855,1.3393935194706594,1.3616075058547525
25,1,1,200,0.01,394,1.97,1.4138953285162237,1.326310672504749
30,1,1,200,0.01,381,1.905,1.468323874354701,1.3805705342357557
28,1,1,200,0.01,368,1.84,1.3016912076218385,1.293986089569745
28,1,1,200,0.01,404,2.02,1.3340164916521835,1.4316424134538623
28,1,1,200,0.01,409,2.045,1.3831033945443123,1.4741014212054746
16,1,1,200,0.01,404,2.02,1.4386104406683555,1.2286578042726135
21,1,1,200,0.01,403,2.015,1.3692242329143902,1.4088204285855597
32,1,1,200,0.01,393,1.965,1.4330997871746407,1.4120109772944403
29,1,1,200,0.01,419,2.095,1.4198503442264612,1.5671550657162168
25,1,1,200,0.01,399,1.995,1.4088914081645896,1.2549800795231771
31,1,1,200,0.01,384,1.92,1.3833293172632466,1.3833293172632466
27,1,1,200,0.01,396,1.98,1.3782597723216041,1.3489254983133798
34,1,1,200,0.01,361,1.805,1.32173181848664,1.2755293018978435
25,1,1,200,0.01,401,2.005,1.3692972650231943,1.2389410801164034
27,1,1,200,0.01,412,2.06,1.3698175060934212,1.4022838514366482
39,1,1,200,0.01,396,1.98,1.2998461447417538,1.5230233090796739
27,1,1,200,0.01,431,2.155,1.473422885664533,1.4460204009625865
38,1,1,200,0.01,373,1.865,1.3589610001762376,1.3735992865461164
29,1,1,200,0.01,402,2.01,1.417709420156331,1.417709420156331
31,1,1,200,0.01,381,1.905,1.3099522892075115,1.354981549689884
21,1,1,200,0.01,421,2.105,1.4049822062930193,1.3616075058547525
24,1,1,200,0.01,409,2.045,1.3164250833222526,1.3390201641498907
22,1,1,200,0.01,412,2.06,1.4022838514366482,1.4270248771482577
24,1,1,200,0.01,397,1.985,1.498257321023328,1.4017043197479273
24,1,1,200,0.01,400,2.0,1.3892443989449805,1.445683229480096
29,1,1,200,0.01,413,2.065,1.3381984157814566,1.4424891680702494
24,1,1,200,0.01,406,2.03,1.3853158484620032,1.4727864746798838
30,1,1,200,0.01,418,2.09,1.5368474224853943,1.3273658124270038
17,1,1,200,0.01,414,2.07,1.3982489048806725,1.3583445807305303
25,1,1,200,0.01,379,1.895,1.4912997686582,1.331906528251889
21,1,1,200,0.01,402,2.01,1.4491031709302136,1.414178206592083
21,1,1,200,0.01,381,1.905,1.4852525037851307,1.2513892280182053
30,1,1,200,0.01,383,1.915,1.2758428586624608,1.314448553576746
4,1,1,200,0.02,800,4.0,1.8466185312619388,2.1
3,1,1,200,0.02,794,3.97,1.8918509455028427,1.9972731410600804
3,1,1,200,0.02,745,3.725,1.9207745833387113,1.8679868843222642
5,1,1,200,0.02,746,3.73,1.8240339909113534,2.0825705270170323
3,1,1,200,0.02,806,4.03,2.0295566018221813,2.007261816505261
5,1,1,200,0.02,813,4.065,1.8549326133312767,2.1309094302668052
6,1,1,200,0.02,770,3.85,1.996872554771586,2.237744400060025
4,1,1,200,0.02,794,3.97,1.8944920163463344,1.9259023858960245
1,1,1,200,0.02,823,4.115,2.3391825495245127,1.8498040436759782
5,1,1,200,0.02,793,3.965,1.8258628097422873,2.0503109520265457
5,1,1,200,0.02,767,3.835,1.8296925971320974,1.9203580395332533
2,1,1,200,0.02,817,4.085,1.8862065104330437,2.0094215585585817
2,1,1,200,0.02,801,4.005,1.9634090251396932,1.9531960987059134
2,1,1,200,0.02,861,4.305,2.052309674488721,1.8198832380128127
1,1,1,200,0.02,806,4.03,1.9336752571204918,1.8163424787192528
3,1,1,200,0.02,820,4.1,1.9261360284258222,1.786057109949175
4,1,1,200,0.02,793,3.965,2.025777628467646,1.8476403870883533
3,1,1,200,0.02,829,4.145,2.1293132695777763,1.9141512479425444
2,1,1,200,0.02,839,4.195,1.9070854726519209,2.108785195319808
4,1,1,200,0.02,843,4.215,1.8811632039777941,2.017120472356572
1,1,1,200,0.02,879,4.395,2.186086686295857,1.9972418481495926
4,1,1,200,0.02,795,3.975,1.975949139021549,1.9350387593017355
7,1,1,200,0.02,756,3.78,1.9420607611503817,1.881913919391639
1,1,1,200,0.02,792,3.96,1.9100785324169265,1.9048359509417077
5,1,1,200,0.02,790,3.95,1.8993419913222578,1.8834808201837363
2,1,1,200,0.02,818,4.09,1.9979739738044637,1.9879386308435179
1,1,1,200,0.02,770,3.85,1.984313483298443,1.8186533479473213
3,1,1,200,0.02,819,4.095,1.8830759411133688,2.003989770432973
1,1,1,200,0.02,813,4.065,1.957236572313117,2.002691938366957
5,1,1,200,0.02,773,3.865,1.8157023434472954,1.8321503759244218
3,1,1,200,0.02,738,3.69,1.7871485668516762,1.8665208276362737
5,1,1,200,0.02,787,3.935,1.7862740551214418,1.7293857290957388
2,1,1,200,0.02,825,4.125,2.0879116360612584,2.163186307279149
4,1,1,200,0.02,827,4.135,1.9714905528558841,2.0992320024237436
6,1,1,200,0.02,808,4.04,1.8353201355621858,2.0465580861534325
2,1,1,200,0.02,816,4.08,1.983330532210907,1.9630588376307012
4,1,1,200,0.02,766,3.83,1.760994037468611,1.8604031821086524
6,1,1,200,0.02,779,3.895,1.895778204326656,2.0233573584515416
9,1,1,200,0.02,740,3.7,1.8708286933869707,1.91049731745428
5,1,1,200,0.02,782,3.91,1.9136091554964927,2.0741022154175526
6,1,1,200,0.02,811,4.055,1.954987212234392,2.0547445096653743
4,1,1,200,0.02,752,3.76,1.9499743588057767,1.8580635080642427
1,1,1,200,0.02,829,4.145,2.057662508770571,1.9529400912470407
2,1,1,200,0.02,829,4.145,1.9884604597527205,1.8745599483612148
2,1,1,200,0.02,796,3.98,1.9873600579663464,1.8946239732464065
4,1,1,200,0.02,772,3.86,1.8221964767828962,1.752255689104761
4,1,1,200,0.02,797,3.985,1.9961901212058935,1.8907075395205892
7,1,1,200,0.02,756,3.78,1.9650954175306603,2.0227703774773844
4,1,1,200,0.02,775,3.875,1.992329039089678,1.7433803371611143
7,1,1,200,0.02,795,3.975,2.0085753657754544,2.003590527028914
1,1,1,200,0.02,753,3.765,1.9848866466375352,1.8814289781971574
7,1,1,200,0.02,741,3.705,2.0851798483584094,1.9869511820877734
3,1,1,200,0.02,778,3.89,1.8568521750532538,1.9692384314754776
4,1,1,200,0.02,773,3.865,2.0510424178938864,2.1087377741198643
2,1,1,200,0.02,837,4.185,2.1402745151031444,2.0348894318856736
2,1,1,200,0.02,800,4.0,1.8055470085267789,2.0566963801203135
6,1,1,200,0.02,798,3.99,1.9364658530425989,1.9595662785422696
1,1,1,200,0.02,790,3.95,1.8701604209265044,1.8621224449536071
4,1,1,200,0.02,835,4.175,1.9504807099789527,2.1387788571986586
5,1,1,200,0.02,746,3.73,1.7852450812143412,1.8833746308156538
1,1,1,200,0.02,801,4.005,1.945501220765487,2.0359211674325706
2,1,1,200,0.02,804,4.02,1.9948934808655825,1.897261183917491
5,1,1,200,0.02,795,3.975,1.9734170871865886,1.9607077803691197
5,1,1,200,0.02,750,3.75,1.8432308591166762,1.9254869513969706
1,1,1,200,0.02,802,4.01,1.7521130100538607,1.9078521955329768
4,1,1,200,0.02,785,3.925,1.878663088475419,1.992329039089678
4,1,1,200,0.02,798,3.99,1.8492971637895301,2.0542395186540445
2,1,1,200,0.02,820,4.1,1.972308292331602,1.9078784028338913
5,1,1,200,0.02,835,4.175,1.9910738308761933,2.0431287282009425
4,1,1,200,0.02,795,3.975,1.9220757009025426,1.9246752972904286
3,1,1,200,0.02,753,3.765,1.8654155033128679,1.8546630421723511
4,1,1,200,0.02,808,4.04,1.9566297554724041,1.9309065228539677
4,1,1,200,0.02,724,3.62,1.9559141085436242,1.8909256992277619
3,1,1,200,0.02,756,3.78,2.000399960007998,1.8032193432857802
7,1,1,200,0.02,806,4.03,2.002273707563479,2.1069171791980814
1,1,1,200,0.02,806,4.03,2.056477570993664,2.007261816505261
2,1,1,200,0.02,837,4.185,2.1191448747077204,2.0001937406161434
3,1,1,200,0.02,805,4.025,1.9037791363495924,2.1481096340736427
2,1,1,200,0.02,771,3.855,1.9245713808534095,1.9115373394208128
3,1,1,200,0.02,769,3.845,1.9776185173081282,1.918586719436992
2,1,1,200,0.02,814,4.07,1.9403865594257244,1.9557862868933302
5,1,1,200,0.02,792,3.96,1.8298633828786235,1.8810635289643993
3,1,1,200,0.02,818,4.09,1.936982188870099,1.879334988765973
4,1,1,200,0.02,780,3.9,1.9924858845171274,2.137755832643195
2,1,1,200,0.02,777,3.885,2.0029415867668234,1.8846153453689165
4,1,1,200,0.02,815,4.075,1.9129492936301264,2.0296243494794792
2,1,1,200,0.02,812,4.06,1.9713954448562572,2.0679458406834548
2,1,1,200,0.02,801,4.005,2.008724719816033,1.8641284826964046
3,1,1,200,0.02,791,3.955,1.9086579054403645,1.8392865464630572
3,1,1,200,0.02,810,4.05,1.745709025009609,2.011839953873071
4,1,1,200,0.02,732,3.66,1.8423897524682447,1.8095303258028035
3,1,1,200,0.02,862,4.31,2.239173954832451,2.1198820721917526
1,1,1,200,0.02,809,4.045,1.9957392114201695,2.023110229325135
3,1,1,200,0.02,797,3.985,1.9325565968426384,1.955703198340689
4,1,1,200,0.02,793,3.965,2.0307080046131696,1.9219196133033245
5,1,1,200,0.02,802,4.01,1.8947031429751733,2.2135717743050485
3,1,1,200,0.02,795,3.975,1.9885610375344278,1.9064036823296373
5,1,1,200,0.02,772,3.86,1.9850440801150993,1.9825236442474021
5,1,1,200,0.02,763,3.815,1.990169590763561,1.8816947148780538
1,1,1,200,0.02,805,4.025,2.040680033714252,1.839667089448523
1,1,1,200,0.05,2049,10.245,3.4051394978767022,3.2163605208371777
1,1,1,200,0.05,1974,9.87,3.0038475327486247,2.9686865782699257
1,1,1,200,0.05,2001,10.005,2.809799814933441,3.032321717760172
1,1,1,200,0.05,2024,10.12,2.8311834981152315,2.8505438077672127
1,1,1,200,0.05,1956,9.78,3.010249159122879,2.9768439663509403
1,1,1,200,0.05,2025,10.125,3.258738252759801,3.0231399239863177
1,1,1,200,0.05,1980,9.9,2.906888370749727,2.9171904291629644
1,1,1,200,0.05,2048,10.24,2.9668838871786,3.0761014287568607
1,1,1,200,0.05,1925,9.625,3.1007055648674546,3.311249764061902
1,1,1,200,0.05,1929,9.645,3.1935834105280545,3.136714044984018
1,1,1,200,0.05,1948,9.74,2.921027216579811,2.7590578101953573
1,1,1,200,0.05,1949,9.745,3.088684995269022,3.091920923956497
1,1,1,200,0.05,1944,9.72,3.277438023822876,3.0905662911511866
1,1,1,200,0.05,1999,9.995,3.0108096917606733,2.74681178823741
1,1,1,200,0.05,1957,9.785,3.347950865828231,3.1557526835922993
1,1,1,200,0.05,2028,10.14,3.008388272813202,3.298545133843101
1,1,1,200,0.05,1914,9.57,2.82402195458888,3.1804244999685185
1,1,1,200,0.05,1962,9.81,3.1739407681933827,3.071465448283604
1,1,1,200,0.05,2049,10.245,3.205460185371205,3.2380511113940127
1,1,1,200,0.05,1953,9.765,3.0314641676919094,2.753139117443941
1,1,1,200,0.05,1862,9.31,3.1597310012088053,2.9989831610064104
1,1,1,200,0.05,2031,10.155,3.066100944196065,3.095315008201912
1,1,1,200,0.05,1996,9.98,3.203061035946708,3.0446017802004914
1,1,1,200,0.05,2037,10.185,2.9666100181857407,3.133811576977786
1,1,1,200,0.05,1980,9.9,3.132091952673165,3.087069808086626
1,1,1,200,0.05,1979,9.895,2.917871655847803,2.680293827176416
1,1,1,200,0.05,1981,9.905,3.0880374026232262,3.0652854679458486
1,1,1,200,0.05,2004,10.02,2.9495084336207618,3.0788959060026695
1,1,1,200,0.05,1987,9.935,3.2497346045485007,2.787610984337664
1,1,1,200,0.05,2063,10.315,3.2149300147903688,3.1663504228054102
1,1,1,200,0.05,2080,10.4,3.0066592756745814,3.1559467676119
1,1,1,200,0.05,1974,9.87,3.1357774155701805,2.9670018537237217
1,1,1,200,0.05,2020,10.1,3.1352830813181765,2.9444863728670914
1,1,1,200,0.05,2051,10.255,3.1843327401513806,3.193739970630045
1,1,1,200,0.05,1932,9.66,3.4357531925328977,3.0861626658360053
1,1,1,200,0.05,2049,10.245,2.9706859477231853,3.08949429518813
1,1,1,200,0.05,1936,9.68,3.1349003173944783,3.0883005035132185
1,1,1,200,0.05,1939,9.695,3.0268754516828076,3.0003291486101986
1,1,1,200,0.05,1974,9.87,3.1785373994968187,3.1389647975088857
1,1,1,200,0.05,1962,9.81,3.0698371292301485,2.9451485531293664
1,1,1,200,0.05,1995,9.975,3.2945978510282554,3.222479635311913
1,1,1,200,0.05,1995,9.975,3.1103657341219537,2.9823438768860977
1,1,1,200,0.05,2061,10.305,2.9175289201651453,3.0186048101730707
1,1,1,200,0.05,1983,9.915,3.2245581092608644,3.249272995609941
1,1,1,200,0.05,2088,10.44,3.2582817557725114,3.0160238725845656
1,1,1,200,0.05,1987,9.935,3.3152337775788907,2.900133617611437
1,1,1,200,0.05,2023,10.115,3.0841165671874338,3.1339711230322465
1,1,1,200,0.05,1971,9.855,2.8799262143325826,3.2177593135596703
1,1,1,200,0.05,2006,10.03,3.09177942292137,2.96969695423624
1,1,1,200,0.05,2057,10.285,3.1739210765234853,2.940029761754122
1,1,1,200,0.05,2012,10.06,2.925132475632514,2.85769137591868
1,1,1,200,0.05,1919,9.595,3.0856077197207035,3.1907640150910566
1,1,1,200,0.05,1978,9.89,3.1093246855225654,3.1125391563802056
1,1,1,200,0.05,1978,9.89,3.1317566955304814,3.1682645091595494
1,1,1,200,0.05,2025,10.125,3.0869685777474314,3.0998991919093113
1,1,1,200,0.05,1992,9.96,2.7273430293969256,2.7383206532471687
1,1,1,200,0.05,1958,9.79,3.0831639593119275,3.2917928245866266
1,1,1,200,0.05,2071,10.355,3.1935834105280545,2.8790580056678263
1,1,1,200,0.05,2035,10.175,2.8990300101930644,2.9452291931189327
